block_number,tx_hash,log_index,operator,from,to,ids,values
74999013,0x8264f190b144da6b2dd6a0ee6911b7ba5b7bbf2d8a1f9628ead56b49899c6018,544,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[91000000, 91000000]"
74999013,0xf9a4ae55df8c650e4c3144ddf6abc4ade3356ca23b8aedb5c6a4178e2b9b6ffb,558,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[10000000, 10000000]"
74999013,0x9959b5dcb52a0d971a30de190d1c48ab922abf9114eddd45f093df510d666c04,574,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[401591962369534179142887494159568304927787835554534185362876474485793100802, 58954108543449255488107193301755372059317126082331082956618838118843882103124]","[1666660, 1666660]"
74999013,0x21297a562b1546ab77db11d9fbc4dcbd4b3fb2eaec412830c4bbf0b6478244bf,588,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[10000000, 10000000]"
74999013,0xe2f1f77cc617cc9ed82faaeb1ee6c09fc26329fb5bb7ca16e9884003f9f968d5,611,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[312000000, 312000000]"
74999014,0x45d51cd51efb983cd886bbe5c7f4e0f9d07bd9da9856d9aeb393a9a95fcda387,367,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[25000000, 25000000]"
74999014,0x7c478f1d2d2e8310e7d35d7b24e692904dfbe75350b08f368544229982fd8a8e,383,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[100000000, 100000000]"
74999014,0x77e4fc6cd4eb1ac53e5e7e8e695753247c105756a4845b4e85d9d811dcac6fb9,397,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[1282050, 1282050]"
74999014,0x5fc5c4a6976297d072d460678f95995751a1ed2d4bc7de27fb6f1fbabe332023,420,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[112778711498905740111836694859668469878085679408896707523036560909647257536854, 89360317996809432244128669429418024804274959892269320901363259707143930161483]","[200000000, 200000000]"
74999015,0x28b10c0e4fab7b429616f75c10afdf44c70927aea09df7eb6fb78fe66b266a1b,388,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[86651051340048717188016545368005905974650771288612142430184256026061526806964, 75975189968532037196988790733987170931760654987961628737079930912099775045276]","[5000000, 5000000]"
74999015,0xc667db1361e56603ffc2dd54acaa5336d0d44728993fcc7c6085b3bae386213c,402,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[112778711498905740111836694859668469878085679408896707523036560909647257536854, 89360317996809432244128669429418024804274959892269320901363259707143930161483]","[91000000, 91000000]"
74999015,0x0b8f4717618a09d95c0d21608dd6e987eb0ba3b8e760881874d93f5f6610137d,434,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46685345893884415773039836192245313503885999822522989522201052381949274399151, 73818329683676406597262402030740465055390239315746623573657468414401015880216]","[30000000, 30000000]"
74999015,0x7eca2a914388f051d6097b95d08e28de9c64a0ff2b4be1880b011b67d86f4b49,452,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[107994222693888332350594321437565759480970489245315274952274526225090527223452, 86276176424193199952319562933712391529470598474997569381838450216892159705728]","[58000000, 58000000]"
74999015,0x7eca2a914388f051d6097b95d08e28de9c64a0ff2b4be1880b011b67d86f4b49,454,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[107994222693888332350594321437565759480970489245315274952274526225090527223452, 86276176424193199952319562933712391529470598474997569381838450216892159705728]","[58000000, 58000000]"
74999015,0x7bfa84dd97c55c0d5d3a3e49a3fac4ddc6202eba97491cdcf16442d3dd6c9c45,481,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[104358707792059274757075464685846684518073200077594819229308722798100522172052, 74307628525215623962889309226317208936953611650272066136964415323080205149720]","[15077545, 15077545]"
74999015,0x7bfa84dd97c55c0d5d3a3e49a3fac4ddc6202eba97491cdcf16442d3dd6c9c45,483,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[104358707792059274757075464685846684518073200077594819229308722798100522172052, 74307628525215623962889309226317208936953611650272066136964415323080205149720]","[15077545, 15077545]"
74999015,0x9fcb226125fc9eff4d3a9585b5f21d3e69de407e34543f4b7ad5ded36d467f0a,519,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[48321808815338566480516384738042975366321191482879892541233131807941731808842, 67392972938878756947580621737549203836177832301642973540707050937387230270244]","[30456800, 30456800]"
74999015,0x9fcb226125fc9eff4d3a9585b5f21d3e69de407e34543f4b7ad5ded36d467f0a,521,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[48321808815338566480516384738042975366321191482879892541233131807941731808842, 67392972938878756947580621737549203836177832301642973540707050937387230270244]","[30456800, 30456800]"
74999017,0x0d761a0cd38e1f8916a2426a904ccbb19c1211f1c2ca0b2136e62fa9fb644073,262,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x0000000000000000000000000000000000000000,"[60652137523181125168482146963718096562535021607381944009168391719481583056075, 28904563994230344358126139632761289592940428766951866808651602602082941677787]","[29999996, 29999996]"
74999017,0x2bb11e0b2667aecaca0903248363901a6376799763bc49181702a68722817cc8,278,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[87309160424090758835789053672038619769174541878651891025884931451447054660830, 75449655701560669202837448373330071688346161982503230800862074157049829470610]","[11670000, 11670000]"
74999017,0x2bc4209f510fa943aaee5a37a87816784966b91e933ff03aa3a34f135d8993ac,296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[6152631328921183884174711861052249809252829304303011603856221267194446351460, 42266070934478609144105621107015394725467234806428703230096879902785040222235]","[600000000, 600000000]"
74999017,0x2bc4209f510fa943aaee5a37a87816784966b91e933ff03aa3a34f135d8993ac,298,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[6152631328921183884174711861052249809252829304303011603856221267194446351460, 42266070934478609144105621107015394725467234806428703230096879902785040222235]","[600000000, 600000000]"
74999018,0xc774d74a687c412f3e49767d1a0bfca6f5d16d590a76d7d275f0c6793bfa8a5c,404,0xb563eb0184543459596fd1011d013b7451600115,0xb563eb0184543459596fd1011d013b7451600115,0x0000000000000000000000000000000000000000,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[138008040, 138008040]"
74999018,0xd31e1d79917fc7ac0667c8e958aae7793a1df7991ff506a19abda3351d124af0,416,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[100000000, 100000000]"
74999019,0x27e7ca411d6af82b13ecba9781e898bf5d26907d29ae1520ca0247aab234e838,507,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[5700000, 5700000]"
74999019,0x1278fbc68bf604e3f2db19a9ca79979e51174ac6b3920256277d455aec3cd282,530,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[39733350570073390607895543627107713991221979681751622829645631873567088431499, 61774987604388719443084351205787276410769349012079337713278057645124284836160]","[1937310000, 1937310000]"
74999021,0xc3ce9d8e5a3fe4d0cfadf953b1d387db5196b73e51fb2c9146d9c9a520f3e0ba,267,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[112778711498905740111836694859668469878085679408896707523036560909647257536854, 89360317996809432244128669429418024804274959892269320901363259707143930161483]","[6000000, 6000000]"
74999021,0x95c11c94ea6d2b3408b01e20a23108acf9d9e2ba7a9f72c098e2d247b1708af2,302,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[100000000, 100000000]"
74999022,0x489bf91b835d099afe7711b2720fc3ac9e17729992fbe0ecc6ec0d55a1c0938a,271,0xb563eb0184543459596fd1011d013b7451600115,0xb563eb0184543459596fd1011d013b7451600115,0x0000000000000000000000000000000000000000,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[101000000, 101000000]"
74999022,0x227e8d0be0058a6c6ccd78dee4221c409df2aabfd2e29d285f23c74e008d3dab,283,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[112778711498905740111836694859668469878085679408896707523036560909647257536854, 89360317996809432244128669429418024804274959892269320901363259707143930161483]","[9000000, 9000000]"
74999022,0x289dc21e84c4a4b495aa62e6ca0b6be409c562ebc0bdd7ef8f45fa8d7852026e,297,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[112778711498905740111836694859668469878085679408896707523036560909647257536854, 89360317996809432244128669429418024804274959892269320901363259707143930161483]","[12000000, 12000000]"
74999023,0x9d0284d1a571d1f9795e34845f6de40cf556996002094338f83c59f2e42ab305,361,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[46779277213599126230120558346857483305790254031083044485517146560119899542406, 62055740682863142512173337338290591221935166579033473435319717410248279647733]","[1010100, 1010100]"
74999023,0x4b5de615ea01524d1bb0c4c409cc6f0e4bb2a92352f71fcd067b213e3092e781,375,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[20000000, 20000000]"
74999023,0xd79bcc7dec5bd4839de2fa5e9a965171d5cdb2c53ed310d908ff9c8fdcea490d,389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[64023853276447473910717802897235893846036426549936106277274450441829027818528, 72213402545998769711123636766651921655153165755936317649722665600548281920234]","[30000000, 30000000]"
74999024,0xf7953d727ef7073c54b1bfefd86b1c4132155ec20d852fae220e27789120cb13,933,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[91444060894155880360155858596002879283571203215755535393227087768414226463866, 104208414994604728972267781791940504432793919643985560590060142037631110496465]","[100000000, 100000000]"
74999025,0xd5482e427debdc1d952366fa2c3240a0cf725ae838213ec3be789de0b69bdcc7,424,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x0000000000000000000000000000000000000000,"[72213402545998769711123636766651921655153165755936317649722665600548281920234, 64023853276447473910717802897235893846036426549936106277274450441829027818528]","[1282050, 1282050]"
74999026,0x4a7009a7a9d71313612f2e81317af4aaf95faedac3ea4e33dddb27589cb9a4bb,370,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[48368642632818783330059390165668576132735481872490680731682412790761346678002, 87264874573513983277889971164478874769203170332933414567417020838386689677458]","[5000000, 5000000]"
74999026,0x4a7009a7a9d71313612f2e81317af4aaf95faedac3ea4e33dddb27589cb9a4bb,372,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[48368642632818783330059390165668576132735481872490680731682412790761346678002, 87264874573513983277889971164478874769203170332933414567417020838386689677458]","[5000000, 5000000]"
74999026,0x4a7009a7a9d71313612f2e81317af4aaf95faedac3ea4e33dddb27589cb9a4bb,384,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,"[48368642632818783330059390165668576132735481872490680731682412790761346678002, 87264874573513983277889971164478874769203170332933414567417020838386689677458]","[25358972, 25358972]"
74999026,0x4a7009a7a9d71313612f2e81317af4aaf95faedac3ea4e33dddb27589cb9a4bb,386,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,"[48368642632818783330059390165668576132735481872490680731682412790761346678002, 87264874573513983277889971164478874769203170332933414567417020838386689677458]","[25358972, 25358972]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,473,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,481,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,489,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,497,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,505,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,513,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,521,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
74999027,0xf24741b1f2bd03ef84c14855714b90df11aea80e39b6480b1f239990b871342e,529,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0000000000000000000000000000000000000000,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,"[28904563994230344358126139632761289592940428766951866808651602602082941677787, 60652137523181125168482146963718096562535021607381944009168391719481583056075]","[40000000, 40000000]"
